query,seed,method,rank,qmof_id,formula,raw_density,raw_band_gap,raw_semantic_score,raw_stability_score,raw_graph_score,normalized_density_score,normalized_band_gap_score,normalized_semantic_score,normalized_stability_score,normalized_graph_score,availability_mask,active_objective_vector,pairwise_masked_distance,final_utility
lightweight gas storage MOFs with low density,44,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,44,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GAT only,1,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GAT only,2,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GAT only,3,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GAT only,4,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GAT only,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GraphSAGE only,1,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GraphSAGE only,2,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GraphSAGE only,3,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GraphSAGE only,4,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,GraphSAGE only,5,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,LEA,1,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA,2,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA,4,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA,5,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no diversity,1,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no diversity,2,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no diversity,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no diversity,4,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no diversity,5,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no self-cleaning,1,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no self-cleaning,2,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no self-cleaning,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no self-cleaning,4,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA no self-cleaning,5,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,45,LEA + GAT,1,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.935387821495533
lightweight gas storage MOFs with low density,45,LEA + GAT,2,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9319272711873055
lightweight gas storage MOFs with low density,45,LEA + GAT,3,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9292323172092438
lightweight gas storage MOFs with low density,45,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9268218696117401
lightweight gas storage MOFs with low density,45,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9248372703790665
lightweight gas storage MOFs with low density,45,LEA + GraphSAGE,1,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.8994731545448303
lightweight gas storage MOFs with low density,45,LEA + GraphSAGE,2,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.8980841308832168
lightweight gas storage MOFs with low density,45,LEA + GraphSAGE,3,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.8979054361581802
lightweight gas storage MOFs with low density,45,LEA + GraphSAGE,4,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.8971431761980057
lightweight gas storage MOFs with low density,45,LEA + GraphSAGE,5,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.8968965470790863
lightweight gas storage MOFs with low density,45,MMR,1,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,MMR,2,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,MMR,3,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,MMR,4,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,MMR,5,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,ParetoCrowding,1,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,ParetoCrowding,2,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,ParetoCrowding,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,ParetoCrowding,4,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,ParetoCrowding,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,Random,1,qmof-9797bb7,Zn3C98H68N6O14,0.925784688,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,Random,2,qmof-a4d3297,Zn6C56H25I9O24,0.846844241,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,Random,3,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,Random,4,qmof-8516e22,Al2C42H24N6O36,0.775183104,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,Random,5,qmof-7e0c32f,Al4C80F8H76N8O44,0.876351562,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,SemanticOnly,1,qmof-ff970f0,Zn4C83H45N23,0.463219967,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,SemanticOnly,2,qmof-fe6118d,Zn2C36H8N10O24,0.424164172,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,SemanticOnly,3,qmof-fa666a1,Zn2C52H34N2O8,0.43042892,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,SemanticOnly,4,qmof-f4d2cb4,Al2C48F24O12,0.729530442,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,SemanticOnly,5,qmof-f36f74c,Zn16Br8C112H48O52S8,0.685054769,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,45,TOPSIS,1,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,TOPSIS,2,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,TOPSIS,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,TOPSIS,4,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,TOPSIS,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,WeightedSum,1,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,WeightedSum,2,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,WeightedSum,3,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,WeightedSum,4,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,45,WeightedSum,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GAT only,1,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GAT only,2,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GAT only,3,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GAT only,4,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GAT only,5,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GraphSAGE only,1,qmof-91a02c3,Cu12C36H24N52,0.291766825,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,46,GraphSAGE only,2,qmof-d856602,Cu12C60H24N72Si3,0.26108434,,0.7285714285714285,1.0,,1.0,0.0,0.7285714285714285,1.0,,1|0|1|1,0.7285714285714285|0.0|1.0|1.0,,0.8944462048562299
lightweight gas storage MOFs with low density,46,GraphSAGE only,3,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GraphSAGE only,4,qmof-e566fbb,Zn2C36H22N6O8,0.83426434,2.93315,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,GraphSAGE only,5,qmof-235f291,Ni2C24H16N8,0.870801372,3.336142,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,0.9173958948894889
lightweight gas storage MOFs with low density,46,LEA,1,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA,2,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA,3,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA,4,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA,5,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no diversity,1,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no diversity,2,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no diversity,3,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no diversity,4,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no diversity,5,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no self-cleaning,1,qmof-ac6a77a,Zn4C76H44N8O16,0.82887956,2.401359,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no self-cleaning,2,qmof-a1a5849,Fe2C24H16N8,0.925170256,2.75343,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no self-cleaning,3,qmof-cef46c3,Zn2C48H32N8O8,0.7895211,2.913296,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no self-cleaning,4,qmof-c0f392b,Zn2C44H38N6O12,0.915527725,2.464185,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
lightweight gas storage MOFs with low density,46,LEA no self-cleaning,5,qmof-13a76dd,Zn4C40H28N12O8,0.982716063,3.309168,0.7285714285714285,1.0,,1.0,1.0,0.7285714285714285,1.0,,1|1|1|1,0.7285714285714285|1.0|1.0|1.0,,1.0056426696479321
